What is the English translation of : अज़-जु़मार Az-Zumar ### What is the English translation of : एक बड़ा बदलाव हो रहा है क्लाउड कंप्यूटिंग छेत्र में जहां यूरोपीय अधिकारी ज्यादा जागरूक है कि अमेरिका में संग्रहीत डेटा उस अधिकार क्षेत्र के अधीन है और इसलिए संभावित संवेदनशील बन गए हैं ।	A big shift is occurring in cloud computing where European executives have become more aware that data stored in the US is subject to that jurisdiction and therefore potentially vulnerable.	एक बड़ा बदलाव हो रहा है क्लाउड कंप्यूटिंग छेत्र में जहां यूरोपीय अधिकारी ज्यादा जागरूक है कि अमेरिका में संग्रहीत डेटा उस अधिकार क्षेत्र के अधीन है और इसलिए संभावित संवेदनशील बन गए हैं ।
What is the English translation of : माउंट रशमोर Mount Rushmore ### What is the English translation of : न्यूजर्सी स्थित आश्रम में तो अब भी भक्त पहले की ही तरह आश्रम आकर आसाराम के दर्शन कर रहे हैं।	In the New Jersey ashram even now the devotees continue to come as before and pray to Asaram.	News agency ANI
What is the English translation of : पंचतत्व Mahābhūta ### What is the English translation of : शेष राशि के लिए कई स्रोत है।	There are many sources from which to collect the remaining amount.	Sādhya sthāna ke liye kai srot hai.
What is the English translation of : 1992 ऑस्ट्रेलियाई ओपन टेनिस प्रतियोगिता - महिला एकल 1992 Australian Open - Women's Singles ### What is the English translation of : इसके लिए वह सीमा पर कभी भी शांति नहीं होने देगा।	That is why they will never allow peace to prevail on the border.	He will never allow peace at the border.
What is the English translation of : महारानी विक्टोरिया Victoria of the United Kingdom ### What is the English translation of : शुक्रवार को शहर में हाइड्रो स्थल पर प्रदर्शन करने के लिए शेफ्फील्ड समूह का कार्यक्रम निर्धारित था।	The Sheffield group were scheduled to perform at the Hydro venue in the city on Friday.	Sheffield group had a program to demonstrate in the city on Friday at the hydro site.
What is the English translation of : उपग्रही छल्ला Planetary ring ### What is the English translation of : नगर निगम के अधिकारी पिछले कई वर्षाें से गाव झूरीवाला में डपिंग ग्राउंड को शिफ्ट करने की बात कर रहे हैं, लेकिन बरवाला क्षेत्र के लोग तो पहले ही मक्खियों की गंभीर समस्या से दो-चार हो रहे है।	The municipal corporation officers have been talking about shifting the dump to the village of Jhuriwala for the past several years now, but the inhabitants of the Barwala area are already facing a serious problem with flies.	अब तो डपिंग ग्राउंड को शिफ्ट करने की बात भी हवा-हवाई हो गई है। बरवाला क्षेत्र के लोगों ने डपिंग ग्राउंड को शिफ्ट करने की मांग को लेकर बरवाला के विधायक रामकुमार गौतम को ज्ञापन सौंपा। ###
What is the English translation of : अमिताभ बच्चन Amitabh Bachchan ### What is the English translation of : व्यवसायियों को 457 वीजा धारकों की संख्या की गणना रखने की आवश्यकता हो सकता है, क्योंकि पहले व्यवसायी जो कि कम संख्या में कर्मचारियों को प्रायोजित करना चाहते थे, ने सैकड़ों लोगों को काम पर रख लिया।	Businesses could also be required to account for the number of 457 visa holders after previously businesses who had intended to sponsor a small number of workers then employed hundreds.	
What is the English translation of : ब्रूनेई का ध्वज Flag of Brunei ### What is the English translation of : रॉकस्टार नामक संघ जिसने 4.5 बिलियन में नॉरेटेल पेटेन्ट्स खरीदे थे, ने टेक्सास में यू.एस. जिला न्यायालय में पेटेन्ट उल्लंघन के लिए सैमसंग इलेक्ट्रॉनिक्स कं. लिमिटेड, एच.टी.सी. कॉरपोरेशन, हुवाई तथा चार अन्य कम्पनियों पर मुकदमा किया है।	Rockstar, the consortium that bought the Nortel patents for $4.5 billion, sued Samsung Electronics Co Ltd, HTC Corp, Huawei and four other companies for patent infringement in U.S. District Court in Texas.	Rockstar, which bought Nortel’s patents for $4.5 billion, has filed a lawsuit in the U.S. District Court of Texas against Samsung Electronics Co. Ltd., HTC Corp., Huawei and four other companies for patent infringement.
What is the English translation of : रुफिजी नदी Rufiji River ### What is the English translation of : रीजन फ़ाउंडेशन में स्वतंत्र विक्रेता भी चालक द्वारा प्रति मील भुगतान के पक्ष में हैं।	The free marketeers at the Reason Foundation are also fond of having drivers pay per mile.	Region Foundation independent vendors also drivers per mile payment in favor of
What is the English translation of : अतिताप Hyperthermia ### What is the English translation of : वहीं विधानसभा क्षेत्र के लिए कांग्रेस के प्रत्याशी सरहुल राम भगत ने नामांकन भरा।	Congress candidate Sarhul Ram Bhagat filed his nomination for the Assembly constituency.	वहीं भाजपा के प्रत्याशी रामकुमार पाहन ने भी नामांकन पत्र भरा। ###
