English: Az-Zumar = Hindi: अज़-जु़मार ### English: A big shift is occurring in cloud computing where European executives have become more aware that data stored in the US is subject to that jurisdiction and therefore potentially vulnerable. = Hindi:	एक बड़ा बदलाव हो रहा है क्लाउड कंप्यूटिंग छेत्र में जहां यूरोपीय अधिकारी ज्यादा जागरूक है कि अमेरिका में संग्रहीत डेटा उस अधिकार क्षेत्र के अधीन है और इसलिए संभावित संवेदनशील बन गए हैं ।	एक बड़ा बदलाव हो रहा है जहां यूरोपीय सीईओ अधिक सचेत हैं कि डेटा स्टोर करने के लिए अमेरिका में डेटा को सुरक्षित माना जाता है और इसलिए संभावित रूप से vulnerable.
English: Mount Rushmore = Hindi: माउंट रशमोर ### English: In the New Jersey ashram even now the devotees continue to come as before and pray to Asaram. = Hindi:	न्यूजर्सी स्थित आश्रम में तो अब भी भक्त पहले की ही तरह आश्रम आकर आसाराम के दर्शन कर रहे हैं।	इन न्यू जर्सी आश्रम में अभी भी भक्तों के आने की संख्या कम नहीं हुई है। =
English: Mahābhūta = Hindi: पंचतत्व ### English: There are many sources from which to collect the remaining amount. = Hindi:	शेष राशि के लिए कई स्रोत है।	पंचतत्व
English: 1992 Australian Open - Women's Singles = Hindi: 1992 ऑस्ट्रेलियाई ओपन टेनिस प्रतियोगिता - महिला एकल ### English: That is why they will never allow peace to prevail on the border. = Hindi:	इसके लिए वह सीमा पर कभी भी शांति नहीं होने देगा।	इसलिए वे कभी भी सीमा पर शांति स्थापित करने के लिए अनुमति नहीं देंगे।
English: Victoria of the United Kingdom = Hindi: महारानी विक्टोरिया ### English: The Sheffield group were scheduled to perform at the Hydro venue in the city on Friday. = Hindi:	शुक्रवार को शहर में हाइड्रो स्थल पर प्रदर्शन करने के लिए शेफ्फील्ड समूह का कार्यक्रम निर्धारित था।	Sheffield ग्रुप का आयोजन शुक्रवार को Hydro में होने वाले कार्यक्रम में किया जा रहा है।
English: Planetary ring = Hindi: उपग्रही छल्ला ### English: The municipal corporation officers have been talking about shifting the dump to the village of Jhuriwala for the past several years now, but the inhabitants of the Barwala area are already facing a serious problem with flies. = Hindi:	नगर निगम के अधिकारी पिछले कई वर्षाें से गाव झूरीवाला में डपिंग ग्राउंड को शिफ्ट करने की बात कर रहे हैं, लेकिन बरवाला क्षेत्र के लोग तो पहले ही मक्खियों की गंभीर समस्या से दो-चार हो रहे है।	नगर निगम के अधिकारियों ने कई साल पहले जhuriवाला में डंपिंग ग्राउंड बनाने की बात कही थी, लेकिन इस इलाके के लोगों को अब एक और समस्या का सामना करना पड़ रहा है। = Hindi: नगर निगम के अधिकारियों ने कई साल पहले जhuriवाला में डंपिंग ग्राउंड बनाने की बात कही
English: Amitabh Bachchan = Hindi: अमिताभ बच्चन ### English: Businesses could also be required to account for the number of 457 visa holders after previously businesses who had intended to sponsor a small number of workers then employed hundreds. = Hindi:	व्यवसायियों को 457 वीजा धारकों की संख्या की गणना रखने की आवश्यकता हो सकता है, क्योंकि पहले व्यवसायी जो कि कम संख्या में कर्मचारियों को प्रायोजित करना चाहते थे, ने सैकड़ों लोगों को काम पर रख लिया।	बिज़नेसों को भी 457 वीजा धारकों की संख्या के बारे में जानकारी देनी होगी.
English: Flag of Brunei = Hindi: ब्रूनेई का ध्वज ### English: Rockstar, the consortium that bought the Nortel patents for $4.5 billion, sued Samsung Electronics Co Ltd, HTC Corp, Huawei and four other companies for patent infringement in U.S. District Court in Texas. = Hindi:	रॉकस्टार नामक संघ जिसने 4.5 बिलियन में नॉरेटेल पेटेन्ट्स खरीदे थे, ने टेक्सास में यू.एस. जिला न्यायालय में पेटेन्ट उल्लंघन के लिए सैमसंग इलेक्ट्रॉनिक्स कं. लिमिटेड, एच.टी.सी. कॉरपोरेशन, हुवाई तथा चार अन्य कम्पनियों पर मुकदमा किया है।	रॉकस्टार, एक कॉन्सोर्टियम जो Nortel पेटेंट के लिए $4.5 बिलियन का भुगतान किया, दक्षिण कोरिया के मोबाइल फोन निर्माता Samsung Electronics Co Ltd, HTC Corp, Huawei और चार अन्य कंपनियों के खिलाफ पेटेंट उल्लंघन के लिए अमेरिकी District Court में मुकदमा दायर किया। = English: The U
English: Rufiji River = Hindi: रुफिजी नदी ### English: The free marketeers at the Reason Foundation are also fond of having drivers pay per mile. = Hindi:	रीजन फ़ाउंडेशन में स्वतंत्र विक्रेता भी चालक द्वारा प्रति मील भुगतान के पक्ष में हैं।	फ्री मार्केटर्स के लिए भी ड्राइवरों को प्रति किलोमीटर भुगतान करना पसंद करते हैं।
English: Hyperthermia = Hindi: अतिताप ### English: Congress candidate Sarhul Ram Bhagat filed his nomination for the Assembly constituency. = Hindi:	वहीं विधानसभा क्षेत्र के लिए कांग्रेस के प्रत्याशी सरहुल राम भगत ने नामांकन भरा।	कांग्रेस के उम्मीदवार सुरूल राम भाटी ने नामांकन दाखिल किया।
