Bengali: তাঁর নোটগুলিতে সে এমন শব্দ ব্যবহার করেছিল যা কিছু অভিভাবকের কাছে অমার্জিত বলে মনে হয়েছিল এবং সে ক্লাসে অশ্লীল ব্যবহার করেছে বলে জানা গেছে। = Hindi: अपने नोट्स में उन्होंने ऐसे शब्दों का इस्तेमाल किया, जिन्हें कुछ माता-पिता भद्दा मानते थे और कथित तौर पर उन्होंने कक्षा में अपवित्रता का इस्तेमाल किया. ### Bengali: এটি নরওয়ে, সুইডেন এবং নিউজিল্যান্ডের সাথে মিলেছে তবে অন্যদের থেকে বেশ আলাদা (উদাঃ নেদারল্যান্ডে সংখ্যাটি চল্লিশে একটি)। = Hindi:	यह नॉर्वे, स्वीडन और न्यूजीलैंड द्वारा मेल खाता है, लेकिन अन्यथा काफी अनोखा है (जैसे नैदरलैंड्स में यह आंकड़ा एक से चालीस है)।	यह नॉर्वे, स्वीडन और न्यूजीलैंड के साथ मेल खाता है, তবে दूसरों से काफी अलग है (उदाहरण के लिए, নেদারল্যান্ড में संख्या चालीस में है)।
Bengali: এই মূল গোষ্ঠীটি ভ্যাঙ্কুবার থেকে দূরে ঠিক হাও সাউন্ডে অবস্থিত, এবং ভ্যানকুভারের শহরতলিতে গ্র্যানভিল দ্বীপ ছেড়ে যাওয়ার সময় নির্ধারিত ওয়াটার ট্যাক্সিগুলির মাধ্যমে সহজেই পৌঁছানো যায়। = Hindi: यह प्रामाणिक समुदाय वैंकूवर के ठीक बाहर हॉवे साउंड में स्थित है, और वैंकूवर शहर में ग्रानविले द्वीप जाने वाले निर्धारित वाटर टैक्सियों के माध्यम से आसानी से पहुँचा जा सकता है. ### Bengali: "যদি পরিপাটি ভাবে সাজানো কোন একটি উদ্যান পরিদর্শন করেন, তবে ""নমুনা"" সংগ্রহ করলে আপনাকে কোনও আলোচনা ছাড়াই বহিষ্কার করা হতে পারে।" = Hindi:	अगर आप किसी औपचारिक रूप से व्यवस्थित बगीचे में जाते हैं, तो वहां से “नमूने” इकट्ठे करने पर भी आपको बिना किसी चर्चा के बाहर निकाल दिया जाता है.	"यदि आप एक व्यवस्थित रूप से सजाए गए बगीचे का दौरा करते हैं, तो ""নমুনা"" एकत्र करने पर आपको बिना किसी चर्चा के निष्कासित कर दिया जाएगा।"
Bengali: যখন কোনও জনগোষ্ঠীর মধ্যে থাকা প্রতিটি সদস্যের একই ধরনের বাহ্যিক গঠনহয় তখন তাদের 'মনোমরফিক' বলে। = Hindi: जब एक आबादी के सभी व्यक्ति एक विशेष फ़ेनोटाइपिक विशेषता के संबंध में समान होते हैं, तो उन्हें मोनोमॉर्फ़िक के रूप में जाना जाता है. ### Bengali: অ্যামস্টারডাম শহর এবং অ্যান ফ্রাংক যাদুঘরের প্রধানরা বলেন যে গাছটি ফাঙ্গাস দ্বারা আক্রান্ত এবং জনসাধারণের স্বাস্থ্যঝুকির কারণ হতে পারে কেননা তারা তর্ক করেছিল যে এটি উপড়ে পড়ার বিপদ থাকতে পারে। = Hindi:	एम्स्टर्डम शहर और ऐनी फ्रैंक संग्रहालय राज्य के अधिकारियों का कहना है कि पेड़ एक कवक से संक्रमित है और एक सार्वजनिक स्वास्थ्य खतरा पैदा करता है क्योंकि उनका तर्क है कि उसके गिरने का पूरा खतरा था।	Amsterdam শহরের প্রধান এবং অ্যান ফ্রাংক যাদুঘরের প্রধানরা বলেন যে গাছটি ফাঙ্গাস দ্বারা আক্রান্ত এবং জনসাধারণের স্বাস্থ্যঝুকির কারণ হতে পারে কেননা তারা তর্ক করেছিল যে এটি উপড়ে পড়ার বিপদ থাকতে পারে।
Bengali: দিনের প্রবল উষ্ণতার সময়, পর্যটকদের মরীচিকা দেখার অভিজ্ঞতা হতে পারে, যেখানে জল (অথবা অন্য কিছু) দেখার বিভ্রম সৃষ্টি হয়। = Hindi: दिन की तीक्षण गर्मी में, यात्री मुर्ग तृष्णा का अनुभव करते हैं जिससे उन्हें पानी या अन्य चीज़ों का भ्रम होता है ### Bengali: অতিরিক্ত কর আরোপকারী দেশগুলোতে যাওয়ার ফলে ভ্রমণকারীরা কখনও কখনও বিশেষত অ্যালকোহলযুক্ত পানীয় এবং তামাক জাতীয় পণ্যগুলো ক্ষেত্রে অনেক বেশি পরিমানে অর্থ বাঁচাতে পারে। = Hindi:	ज़्यादा टैक्स वाले देशों में रहने वाले पर्यटक कभी-कभी खास तौर पर मादक पेय और तम्बाकू जैसे उत्पादों पर काफ़ी बचत कर सकते हैं.	यात्रा करने वाले देश अक्सर यात्रा करने वाले लोगों को, विशेष रूप से शराब और तम्बाकू जैसे उत्पादों पर, অতিরিক্ত কর আরোপ করে। ফলে ভ্রমণকারীরা অনেক বেশি পরিমানে অর্থ বাঁচাতে পারে।
Bengali: "মা বলেছিলেন যে ""আমরা সবাই একটা বিস্ময়ের মধ্যে আছি""।" = Hindi: “हम सब बस सदमे में थे,” माँ ने कहा। ### Bengali: এই রোগের বিষয়ে জাতিসংঘের বিশেষজ্ঞ ড্যানিয়েল ল্যান্টাগন জানিয়েছিলেন, সম্ভবত এই রোগের প্রাদুর্ভাবটি শান্তিরক্ষাকারীদের থেকে হয়েছিল। = Hindi:	इस बीमारी पर संयुक्त राष्ट्र के विशेषज्ञ डेनिएल लैंटगेन ने कहा कि इसका प्रकोप का कारण शांति रखने वाले हैं |	“UN expert Daniele Lantagne said the outbreak could have been caused by peacekeepers.”
Bengali: "মিডিয়া সংস্থাগুলো নিয়মিতভাবে এর উদ্দেশ্য সম্পর্কে মিথ্যা বলে, দাবি করে যে এটি ""গ্রস্থস্বত্বাপহরণ রোধ""।" = Hindi: मीडिया कंपनियाँ “पायरेसी को रोकने” का दावा करते हुए नियमित रूप से इस उद्देश्य के बारे में झूठ बोल रही हैं. ### Bengali: যদিও বন্যার পরে জলের স্তর মাত্র কয়েক ফুট বাড়বে, কর্মকর্তারা আশা করছেন এটি ভাটির দিকে ক্ষয়প্রাপ্ত বালুতটগুলি পুনরুদ্ধার করার জন্য যথেষ্ট হবে। = Hindi:	हालाँकि, बाढ़ के बाद पानी का स्तर सिर्फ़ कुछ ही फ़ीट बढ़ेगा, लेकिन अधिकारी उम्मीद कर रहे हैं कि यह निचले स्तर के सैंडबार्स को फिर से बहाल करने के लिए काफ़ी होगा.	हालांकि বন্যার পরে জলের স্তর মাত্র কয়েক ফুট বাড়বে, কর্মকর্তারা আশা করছেন এটি ভাটির দিকে ক্ষয়প্রাপ্ত বালুতটগুলি পুনরুদ্ধার করার জন্য যথেষ্ট হবে।
Bengali: এখন জাপানের জন্য। জাপানও ব্রিটেনের মতো এক দ্বীপপুঞ্জের দেশ ছিল। = Hindi: अब जापान के लिए. ब्रिटेन की तरह ही जापान एक द्वीपीय देश था. ### Bengali: সদস্যদের বয়স, জাতি, শ্রেণি, অবস্থান এবং/অথবা লিঙ্গের কারণে উপ-সংস্কৃতিগুলি স্বতন্ত্র হতে পারে। = Hindi:	सदस्यों की आयु, नस्ल, वर्ग, स्थान, और/या लिंग की वजह से उपसंस्कृतियों में अंतर हो सकता है.	सदस्यों के उम्र, जाति, वर्ग, स्थिति और/या लिंग के कारण उपसंस्कृतियाँ স্বতন্ত্র হতে পারে।
Bengali: সে খেলোয়াড় জিতেন যিনি কোর্সটি সম্পন্ন করতে সবচেয়ে কম সংখ্যকবার স্ট্রোক নেন বা ক্লাবটি দোলান। = Hindi: वो खिलाड़ी जीतता है जो कोर्स समाप्ति के लिए सबसे कम स्ट्रोक लेता, या सबसे कम बार क्लब को घुमाता है। ### Bengali: তিনি সুইডেন এবং অন্যান্য ২৮টি দেশের জন্য হাজারটির বেশী স্ট্যাম্প উৎপাদন করেছিলেন। = Hindi:	उन्होंने स्वीडन और 28 दूसरे देशों के लिए 1,000 से ज़्यादा स्टैम्प बनाए.	उन्होंने स्वीडन और 28 अन्य देशों के लिए हजारों स्टैंप बनाए।
Bengali: "জীবিত ব্যক্তি ফ্রান্সিজেক কোয়াল বলেন, ""অবশেষে 1টি কাঁচ ভেঙে গেলে তারা জানলা দিয়ে বাইরে বেরোতে থাকে।"" " = Hindi: उन शीशों से एक शीशा आखिरकार टूट गया, और उन्होंने खिड़की से बाहर निकलना शुरू कर दिया, “जीवित बचे फ्रांसिसज़ेक कोवल ने कहा। ### Bengali: FAA-এর দাবি অনুযায়ী NextGen এমন একটি মাধ্যম যা বিমানকে সংক্ষিপ্ত রুটে উড়তে এবং প্রতিবছর লক্ষ লক্ষ গ্যালন জ্বালানি সাশ্রয় করতে এবং কার্বন নিঃসরণ কমাতে সাহায্য করে। = Hindi:	नेक्स्टजेन प्रणाली बारे में एफएए का दावा है कि इससे विमान को छोटे मार्गों से उड़ाना और हर साल लाखों गैलन ईंधन बचाना संभव होगा और इससे कार्बन उत्सर्जन में भी कमी आएगी।	FAA का कहना है कि NextGen एक ऐसा माध्यम है जो विमान को कम दूरी की उड़ान भरने में मदद करता है और हर साल लाखों गैलन ईंधन बचाता है और कार्बन उत्सर्जन को कम करता है।
Bengali: স্টুডেন্ট ভিসার সাধারণত সাধারণ পর্যটক বা ব্যবসায়িক ভিসা থেকে ভিন্নপ্রয়োজনীয়তা এবং আবেদন পদ্ধতি থাকে। = Hindi: छात्र वीज़ा में आमतौर पर एक सामान्य पर्यटक या व्यावसायिक वीज़ा से अलग ज़रूरतें और आवेदन प्रक्रियाएँ होती हैं. ### Bengali: প্রাথমিক রিপোর্টগুলিতে বলা হয়েছে যে Ürümqi-তে জরুরি অবতরণের বিষয়টিতে অস্বীকার করা হলে বিমানটিকে আফগানিস্তানে ফিরিয়ে নিয়ে যাওয়া হয়েছিল। = Hindi:	शुरुआती रिपोर्ट कहती है कि उरूमकी में आपातकालीन लैंडिंग से इनकार कर देने के बाद विमान को अफ़गानिस्तान वापस ले जाया गया था.	प्रारंभिक रिपोर्टों में कहा गया है कि उज़्बेकिस्तान में आपातकालीन অবতরণের বিষয়টি প্রত্যাখ্যান করা হলে বিমানটি আফগানিস্তান में वापस ले जाया गया।
